,study,group,n_hosts,n_guests,n_links,additions,deletions,swaps,skew,kurtosis,eigengap,treedist
10832,perfect39,perfect,63,63,63,9,0,15,0.698008698111,-1.01337148642,0.00029532720701,0.0
10833,perfect39,perfect,63,63,63,9,0,17,0.684108100642,-1.02310842927,1.85856293626e-05,0.0
10834,perfect39,perfect,63,63,63,9,0,18,0.681445047935,-1.02958145428,0.000295289344792,0.0
10835,perfect39,perfect,63,63,63,11,0,0,0.686373234427,-1.03654962809,0.000295360903687,0.0
10836,perfect39,perfect,63,63,63,11,0,1,0.694134509418,-1.030537768,0.000295378519641,0.0
10837,perfect39,perfect,63,63,63,11,0,3,0.701204218043,-1.00163668206,0.000309699953712,0.0
10838,perfect39,perfect,63,63,63,11,0,5,0.677065138324,-1.055590906,3.12327580017e-05,0.0
10839,perfect39,perfect,63,63,63,11,0,7,0.689690929385,-1.01607081389,0.000317916961857,0.0
10840,perfect39,perfect,63,63,63,11,0,9,0.691009676415,-1.01770700617,0.000309616182552,0.0
10841,perfect39,perfect,63,63,63,11,0,11,0.700179939263,-1.01078980323,0.000287124242159,0.0
10842,perfect39,perfect,63,63,63,11,0,13,0.717625753732,-0.956207305846,1.78468456014e-07,0.0
10843,perfect39,perfect,63,63,63,11,0,15,0.699882637407,-0.992733834158,9.76947793996e-05,0.0
10844,perfect39,perfect,63,63,63,11,0,17,0.687784402261,-1.0565186181,0.000286928948635,0.0
10845,perfect39,perfect,63,63,63,11,0,18,0.709154289636,-0.976414169503,8.47027308781e-06,0.0
10846,perfect39,perfect,63,63,63,13,0,0,0.695787553658,-1.02845147012,0.000317906232223,0.0
10847,perfect39,perfect,63,63,63,13,0,1,0.706501972991,-1.00310249743,0.000317914551162,0.0
10848,perfect39,perfect,63,63,63,13,0,3,0.718234922564,-0.980785796166,3.12326243623e-05,0.0
10849,perfect39,perfect,63,63,63,13,0,5,0.704952712678,-0.996776123877,0.000295262567847,0.0
10850,perfect39,perfect,63,63,63,13,0,7,0.722807554116,-0.968601340466,0.000309672634559,0.0
10851,perfect39,perfect,63,63,63,13,0,9,0.704499852497,-0.980231962613,0.000317881517554,0.0
10852,perfect39,perfect,63,63,63,13,0,11,0.707533231507,-1.0084422527,6.3972376485e-06,0.0
10853,perfect39,perfect,63,63,63,13,0,13,0.710400500407,-1.00578126968,8.40433927252e-06,0.0
10854,perfect39,perfect,63,63,63,13,0,15,0.72117830129,-0.923881737482,1.43142489062e-06,0.0
10855,perfect39,perfect,63,63,63,13,0,17,0.717201681791,-0.968192266716,0.000309686766893,0.0
10856,perfect39,perfect,63,63,63,13,0,18,0.705963675362,-0.994959014025,2.76087023532e-05,0.0
10857,perfect39,perfect,63,63,63,15,0,0,0.731764220772,-0.955566111207,0.000309602753123,0.0
10858,perfect39,perfect,63,63,63,15,0,1,0.705362696415,-0.995924631508,0.00030965587184,0.0
10859,perfect39,perfect,63,63,63,15,0,3,0.735818211075,-0.919835031331,2.27796521179e-05,0.0
10860,perfect39,perfect,63,63,63,15,0,5,0.726127823313,-0.972223455456,8.54268337447e-06,0.0
10861,perfect39,perfect,63,63,63,15,0,7,0.727781401821,-0.963932373353,0.000287048828397,0.0
10862,perfect39,perfect,63,63,63,15,0,9,0.733089162321,-0.938550514124,0.000309512148696,0.0
10863,perfect39,perfect,63,63,63,15,0,11,0.731138588503,-0.952946900865,2.27546606726e-05,0.0
10864,perfect39,perfect,63,63,63,15,0,13,0.737767445279,-0.903236209474,0.000295310146396,0.0
10865,perfect39,perfect,63,63,63,15,0,15,0.738713028952,-0.928005616963,3.10204942706e-05,0.0
10866,perfect39,perfect,63,63,63,15,0,17,0.713436550665,-0.960319262417,0.000317809073973,0.0
10867,perfect39,perfect,63,63,63,15,0,18,0.731151823048,-0.942324022524,1.76663102813e-07,0.0
10868,perfect39,perfect,63,63,63,17,0,0,0.744461806023,-0.918891694031,8.55741984207e-06,0.0
10869,perfect39,perfect,63,63,63,17,0,1,0.721640668637,-0.964089914406,0.00031783782953,0.0
10870,perfect39,perfect,63,63,63,17,0,3,0.734305977772,-0.927563190698,3.126065157e-05,0.0
10871,perfect39,perfect,63,63,63,17,0,5,0.724393838103,-0.953087366258,3.12241027931e-05,0.0
10872,perfect39,perfect,63,63,63,17,0,7,0.738721727948,-0.919275685183,0.000295278381366,0.0
10873,perfect39,perfect,63,63,63,17,0,9,0.76369656744,-0.864386304862,2.27565696096e-05,0.0
10874,perfect39,perfect,63,63,63,17,0,11,0.732363465668,-0.929605477461,0.000286922138597,0.0
10875,perfect39,perfect,63,63,63,17,0,13,0.735944733119,-0.89958087036,0.00029312815783,0.0
10876,perfect39,perfect,63,63,63,17,0,15,0.730314106965,-0.932199191384,2.90208224047e-05,0.0
10877,perfect39,perfect,63,63,63,17,0,17,0.73956048938,-0.931689325235,0.00029561068088,0.0
10878,perfect39,perfect,63,63,63,17,0,18,0.751788630755,-0.906218195821,0.000286922164002,0.0
10879,perfect39,perfect,63,63,63,18,0,0,0.7404223308,-0.949478001065,0.00030964234345,0.0
10880,perfect39,perfect,63,63,63,18,0,1,0.74980323149,-0.910258297713,8.61172458588e-06,0.0
10881,perfect39,perfect,63,63,63,18,0,3,0.72972609707,-0.968382813698,0.000295378299001,0.0
10882,perfect39,perfect,63,63,63,18,0,5,0.731612641151,-0.930141573387,0.000295290676082,0.0
10883,perfect39,perfect,63,63,63,18,0,7,0.735595675025,-0.942377695866,2.38087132267e-05,0.0
10884,perfect39,perfect,63,63,63,18,0,9,0.741369255451,-0.922825391675,0.000317890852156,0.0
10885,perfect39,perfect,63,63,63,18,0,11,0.7624596264,-0.880553259728,0.000309585194492,0.0
10886,perfect39,perfect,63,63,63,18,0,13,0.743321776441,-0.918279549687,0.000295249303698,0.0
10887,perfect39,perfect,63,63,63,18,0,15,0.755198259841,-0.879967777887,0.000295252866709,0.0
10888,perfect39,perfect,63,63,63,18,0,17,0.748018050944,-0.913941842002,1.70799433352e-06,0.0
10889,perfect39,perfect,63,63,63,18,0,18,0.743587166753,-0.933929266728,3.44358128679e-08,0.0
10890,perfect40,perfect,64,64,64,0,0,0,0.834819501642,-0.835260490487,0.00034860843198,0.0
10891,perfect40,perfect,64,64,64,0,0,1,0.834819501642,-0.835260490487,0.00034860843198,0.0
10892,perfect40,perfect,64,64,64,0,0,3,0.837179914419,-0.826586335362,0.000348608431834,0.0
10893,perfect40,perfect,64,64,64,0,0,5,0.834393372158,-0.836096582627,0.000348605004547,0.0
10894,perfect40,perfect,64,64,64,0,0,7,0.840660144771,-0.818243527567,9.37447541816e-08,0.0
10895,perfect40,perfect,64,64,64,0,0,9,0.836174885275,-0.829382083991,2.81574436656e-07,0.0
10896,perfect40,perfect,64,64,64,0,0,11,0.83385465448,-0.839940177433,0.000348597570858,0.0
10897,perfect40,perfect,64,64,64,0,0,13,0.841376067767,-0.814587369541,8.97322149918e-08,0.0
10898,perfect40,perfect,64,64,64,0,0,15,0.832910306574,-0.840531227448,0.000348594543113,0.0
10899,perfect40,perfect,64,64,64,0,0,17,0.834971400211,-0.834370866311,0.000348592946352,0.0
10900,perfect40,perfect,64,64,64,0,0,19,0.837698296108,-0.826216018442,1.72549378785e-06,0.0
10901,perfect40,perfect,64,64,64,1,0,0,0.834819501642,-0.835260490487,0.00034860843198,0.0
10902,perfect40,perfect,64,64,64,1,0,1,0.834819501642,-0.835260490487,0.00034860843198,0.0
10903,perfect40,perfect,64,64,64,1,0,3,0.834276712219,-0.836206465225,0.000348608346708,0.0
10904,perfect40,perfect,64,64,64,1,0,5,0.836539276868,-0.829539641021,0.000348608175346,0.0
10905,perfect40,perfect,64,64,64,1,0,7,0.83599848033,-0.829467630554,0.00034860473506,0.0
10906,perfect40,perfect,64,64,64,1,0,9,0.834832768035,-0.833441991372,1.32138874953e-07,0.0
10907,perfect40,perfect,64,64,64,1,0,11,0.846490015238,-0.800035014398,0.000348565734447,0.0
10908,perfect40,perfect,64,64,64,1,0,13,0.836644346849,-0.825972699692,0.000348594807516,0.0
10909,perfect40,perfect,64,64,64,1,0,15,0.838749255969,-0.824151042674,1.11955276605e-07,0.0
10910,perfect40,perfect,64,64,64,1,0,17,0.839405489327,-0.820362125115,1.00331384401e-05,0.0
10911,perfect40,perfect,64,64,64,1,0,19,0.843921559059,-0.810578571615,0.000348490848347,0.0
10912,perfect40,perfect,64,64,64,3,0,0,0.846107815838,-0.805271328881,0.000348608431981,0.0
10913,perfect40,perfect,64,64,64,3,0,1,0.841398073206,-0.820659809629,0.000348608431727,0.0
10914,perfect40,perfect,64,64,64,3,0,3,0.838244743237,-0.825368675171,0.000348494183492,0.0
10915,perfect40,perfect,64,64,64,3,0,5,0.845279164754,-0.816006269356,0.000348607894916,0.0
10916,perfect40,perfect,64,64,64,3,0,7,0.847147254884,-0.799580539967,0.000348598302014,0.0
10917,perfect40,perfect,64,64,64,3,0,9,0.845471798507,-0.814515067934,0.000348604682038,0.0
10918,perfect40,perfect,64,64,64,3,0,11,0.840421201209,-0.81407021019,0.000348607952355,0.0
10919,perfect40,perfect,64,64,64,3,0,13,0.843652081635,-0.815499603147,2.34589015591e-06,0.0
10920,perfect40,perfect,64,64,64,3,0,15,0.843444769779,-0.805304616646,0.000348604349024,0.0
10921,perfect40,perfect,64,64,64,3,0,17,0.85051679677,-0.787889101473,0.000348604123509,0.0
10922,perfect40,perfect,64,64,64,3,0,19,0.842891334162,-0.806533542251,0.000348604192316,0.0
10923,perfect40,perfect,64,64,64,5,0,0,0.858895218915,-0.777758067175,0.000348566048154,0.0
10924,perfect40,perfect,64,64,64,5,0,1,0.851795863577,-0.80168358366,0.00034849467841,0.0
10925,perfect40,perfect,64,64,64,5,0,3,0.840822867831,-0.817895672674,0.000348532880948,0.0
10926,perfect40,perfect,64,64,64,5,0,5,0.863923030961,-0.762095877575,0.000348565468825,0.0
10927,perfect40,perfect,64,64,64,5,0,7,0.859142468974,-0.773383687633,0.000348561762336,0.0
10928,perfect40,perfect,64,64,64,5,0,9,0.846727805323,-0.794876049457,0.000348592864381,0.0
10929,perfect40,perfect,64,64,64,5,0,11,0.846120099426,-0.803182256678,0.000348553104411,0.0
10930,perfect40,perfect,64,64,64,5,0,13,0.857048374854,-0.766056550559,0.000348533159378,0.0
10931,perfect40,perfect,64,64,64,5,0,15,0.854595477068,-0.784095656093,0.000348604699303,0.0
10932,perfect40,perfect,64,64,64,5,0,17,0.851663995874,-0.784465859062,0.000348480842737,0.0
10933,perfect40,perfect,64,64,64,5,0,19,0.85975470285,-0.760943118765,0.000348561451609,0.0
10934,perfect40,perfect,64,64,64,7,0,0,0.854443604863,-0.780091430339,0.000348608369584,0.0
10935,perfect40,perfect,64,64,64,7,0,1,0.862751382112,-0.762408407883,1.32487462778e-07,0.0
10936,perfect40,perfect,64,64,64,7,0,3,0.852396273541,-0.779257519731,0.000348608342963,0.0
10937,perfect40,perfect,64,64,64,7,0,5,0.868530621754,-0.749433155495,0.00034856562322,0.0
10938,perfect40,perfect,64,64,64,7,0,7,0.869281614478,-0.742084549293,1.32227820693e-07,0.0
10939,perfect40,perfect,64,64,64,7,0,9,0.845384915613,-0.788058569373,0.000348494033712,0.0
10940,perfect40,perfect,64,64,64,7,0,11,0.855808454188,-0.769686740176,1.85768958261e-06,0.0
10941,perfect40,perfect,64,64,64,7,0,13,0.865536361755,-0.760806183535,0.000348602684033,0.0
10942,perfect40,perfect,64,64,64,7,0,15,0.863115877502,-0.752054198115,1.02493558085e-07,0.0
10943,perfect40,perfect,64,64,64,7,0,17,0.854097599511,-0.786275292635,0.000348561739049,0.0
10944,perfect40,perfect,64,64,64,7,0,19,0.860121081858,-0.773804837922,0.000348532237064,0.0
10945,perfect40,perfect,64,64,64,9,0,0,0.873086722277,-0.752701343003,0.000348608050832,0.0
10946,perfect40,perfect,64,64,64,9,0,1,0.868891818549,-0.74293655806,0.000348608427911,0.0
10947,perfect40,perfect,64,64,64,9,0,3,0.883835055165,-0.708539479041,0.000348595040129,0.0
10948,perfect40,perfect,64,64,64,9,0,5,0.860292294738,-0.763397393276,4.95582811233e-07,0.0
10949,perfect40,perfect,64,64,64,9,0,7,0.877698483689,-0.716535147506,0.00034849059693,0.0
10950,perfect40,perfect,64,64,64,9,0,9,0.868285626883,-0.739752246464,0.000348555343133,0.0
10951,perfect40,perfect,64,64,64,9,0,11,0.870663317752,-0.73649643681,0.000348562134612,0.0
10952,perfect40,perfect,64,64,64,9,0,13,0.865606418021,-0.757980560583,0.00034855374482,0.0
10953,perfect40,perfect,64,64,64,9,0,15,0.873303984436,-0.731809085785,0.000348596907618,0.0
10954,perfect40,perfect,64,64,64,9,0,17,0.866068662013,-0.755382022115,1.23544248165e-06,0.0
10955,perfect40,perfect,64,64,64,9,0,19,0.891320998435,-0.693661788396,1.52717349877e-08,0.0
10956,perfect40,perfect,64,64,64,11,0,0,0.881674716134,-0.717363914209,1.32249595275e-07,0.0
10957,perfect40,perfect,64,64,64,11,0,1,0.886475950842,-0.705196280235,0.000348608284832,0.0
10958,perfect40,perfect,64,64,64,11,0,3,0.881438302018,-0.707542104113,0.000348608135476,0.0
10959,perfect40,perfect,64,64,64,11,0,5,0.867313643239,-0.73842320677,0.000348597947777,0.0
10960,perfect40,perfect,64,64,64,11,0,7,0.87103689299,-0.740210771598,8.93536844515e-08,0.0
10961,perfect40,perfect,64,64,64,11,0,9,0.896619072671,-0.670336942809,0.00034847897786,0.0
10962,perfect40,perfect,64,64,64,11,0,11,0.898934631553,-0.655412486625,0.000348484331655,0.0
10963,perfect40,perfect,64,64,64,11,0,13,0.904889304619,-0.650190028252,0.000348594324898,0.0
10964,perfect40,perfect,64,64,64,11,0,15,0.870674240785,-0.74306912753,0.000348594599451,0.0
10965,perfect40,perfect,64,64,64,11,0,17,0.886708592696,-0.696076421254,7.96155097404e-08,0.0
10966,perfect40,perfect,64,64,64,11,0,19,0.881223590528,-0.702181622747,6.20227203108e-06,0.0
10967,perfect40,perfect,64,64,64,13,0,0,0.891393323329,-0.67850729901,0.000348607768061,0.0
10968,perfect40,perfect,64,64,64,13,0,1,0.894427794623,-0.662804054922,1.32487535609e-07,0.0
10969,perfect40,perfect,64,64,64,13,0,3,0.886323710455,-0.676609430043,0.000348594766582,0.0
10970,perfect40,perfect,64,64,64,13,0,5,0.905445166361,-0.643659452023,0.000348559082676,0.0
10971,perfect40,perfect,64,64,64,13,0,7,0.880587653352,-0.702189950315,1.25166040199e-07,0.0
10972,perfect40,perfect,64,64,64,13,0,9,0.88047645723,-0.713812625483,0.000348563926398,0.0
10973,perfect40,perfect,64,64,64,13,0,11,0.881515600272,-0.693856284568,1.27655808413e-06,0.0
10974,perfect40,perfect,64,64,64,13,0,13,0.908106052528,-0.645494945124,0.000348597874256,0.0
10975,perfect40,perfect,64,64,64,13,0,15,0.890381241757,-0.694492981038,2.47941738785e-06,0.0
10976,perfect40,perfect,64,64,64,13,0,17,0.896819758724,-0.669378757221,8.61233226956e-08,0.0
10977,perfect40,perfect,64,64,64,13,0,19,0.907511916267,-0.631541354936,0.000348591045432,0.0
10978,perfect40,perfect,64,64,64,15,0,0,0.91120209216,-0.62447819533,0.000348536597901,0.0
10979,perfect40,perfect,64,64,64,15,0,1,0.895792346343,-0.667563935283,0.000348598369167,0.0
10980,perfect40,perfect,64,64,64,15,0,3,0.907809852346,-0.641054230326,1.30013711797e-07,0.0
10981,perfect40,perfect,64,64,64,15,0,5,0.896470900723,-0.663608575336,0.000348604503736,0.0
10982,perfect40,perfect,64,64,64,15,0,7,0.910531767112,-0.632415581245,0.0003485263701,0.0
10983,perfect40,perfect,64,64,64,15,0,9,0.917433840616,-0.619802693736,0.000348590804393,0.0
10984,perfect40,perfect,64,64,64,15,0,11,0.91361036154,-0.611819071132,7.67424352288e-06,0.0
10985,perfect40,perfect,64,64,64,15,0,13,0.912931911733,-0.628267728825,0.000348493611355,0.0
10986,perfect40,perfect,64,64,64,15,0,15,0.899909754055,-0.666586145902,0.000348484524387,0.0
10987,perfect40,perfect,64,64,64,15,0,17,0.89617470349,-0.673116986086,0.000348561776347,0.0
10988,perfect40,perfect,64,64,64,15,0,19,0.884720406641,-0.696216748818,1.12778664629e-07,0.0
10989,perfect40,perfect,64,64,64,17,0,0,0.907897136086,-0.614882796947,0.000348594722924,0.0
10990,perfect40,perfect,64,64,64,17,0,1,0.928623906429,-0.576254147389,0.000348607795107,0.0
10991,perfect40,perfect,64,64,64,17,0,3,0.929138899661,-0.588686716158,0.000348607962512,0.0
10992,perfect40,perfect,64,64,64,17,0,5,0.916991399052,-0.619126732634,5.98279230601e-08,0.0
10993,perfect40,perfect,64,64,64,17,0,7,0.900529467528,-0.640146920387,0.000348601315876,0.0
10994,perfect40,perfect,64,64,64,17,0,9,0.903744838291,-0.650854437699,2.54241737441e-07,0.0
10995,perfect40,perfect,64,64,64,17,0,11,0.92369922302,-0.602602830688,0.000348561813171,0.0
10996,perfect40,perfect,64,64,64,17,0,13,0.946650074956,-0.548391307906,0.000348556911564,0.0
10997,perfect40,perfect,64,64,64,17,0,15,0.937909331616,-0.562381589834,0.000348480550588,0.0
10998,perfect40,perfect,64,64,64,17,0,17,0.921050648168,-0.592253981626,0.000348604141935,0.0
10999,perfect40,perfect,64,64,64,17,0,19,0.927255483231,-0.595357927725,1.15718528093e-08,0.0
11000,perfect40,perfect,64,64,64,19,0,0,0.93131280599,-0.581472233973,0.000348562213356,0.0
11001,perfect40,perfect,64,64,64,19,0,1,0.95032011959,-0.51919764645,0.000348597745539,0.0
11002,perfect40,perfect,64,64,64,19,0,3,0.944809318495,-0.550091963586,1.28559401347e-07,0.0
11003,perfect40,perfect,64,64,64,19,0,5,0.95627243644,-0.513878959293,6.02462417731e-08,0.0
11004,perfect40,perfect,64,64,64,19,0,7,0.929247538065,-0.577000523758,0.000348548525445,0.0
11005,perfect40,perfect,64,64,64,19,0,9,0.941477759707,-0.544547548059,0.000348491728796,0.0
11006,perfect40,perfect,64,64,64,19,0,11,0.940467208123,-0.563794732812,0.000348516132116,0.0
11007,perfect40,perfect,64,64,64,19,0,13,0.928332719725,-0.598757670505,3.37702665831e-09,0.0
11008,perfect40,perfect,64,64,64,19,0,15,0.92604087516,-0.609709391684,0.000348597653569,0.0
11009,perfect40,perfect,64,64,64,19,0,17,0.943449316386,-0.545323107906,1.24802663004e-06,0.0
11010,perfect40,perfect,64,64,64,19,0,19,0.925179272919,-0.576753283731,2.11437496578e-06,0.0
11011,perfect41,perfect,108,108,108,0,0,0,0.899863557711,-0.731070020442,0.00132953222109,0.0
11012,perfect41,perfect,108,108,108,0,0,3,0.902447110032,-0.723910060196,0.00132947028886,0.0
11013,perfect41,perfect,108,108,108,0,0,6,0.900318161506,-0.730076410513,0.00132952767584,0.0
11014,perfect41,perfect,108,108,108,0,0,9,0.89981786489,-0.728443996851,0.00132953222106,0.0
11015,perfect41,perfect,108,108,108,0,0,12,0.898758793379,-0.733428765107,0.00132947027304,0.0
11016,perfect41,perfect,108,108,108,0,0,16,0.904362063969,-0.710592412775,0.00132953222099,0.0
11017,perfect41,perfect,108,108,108,0,0,19,0.902766841595,-0.717182453852,1.59897550311e-06,0.0
11018,perfect41,perfect,108,108,108,0,0,22,0.900845828114,-0.725239766745,0.00132912458974,0.0
11019,perfect41,perfect,108,108,108,0,0,25,0.904928056512,-0.709651112584,0.00132953221732,0.0
11020,perfect41,perfect,108,108,108,0,0,29,0.90364667108,-0.719824373178,0.00132793241407,0.0
11021,perfect41,perfect,108,108,108,0,0,32,0.903392510291,-0.71493363911,1.65760549997e-06,0.0
11022,perfect41,perfect,108,108,108,3,0,0,0.900956746694,-0.721868681456,0.00132953222109,0.0
11023,perfect41,perfect,108,108,108,3,0,3,0.907504377073,-0.709050387279,0.00132953222109,0.0
11024,perfect41,perfect,108,108,108,3,0,6,0.911470350518,-0.70103971936,3.46301368337e-06,0.0
11025,perfect41,perfect,108,108,108,3,0,9,0.90821928171,-0.699786154273,2.06529495461e-06,0.0
11026,perfect41,perfect,108,108,108,3,0,12,0.905885071021,-0.711487052318,3.50139656735e-06,0.0
11027,perfect41,perfect,108,108,108,3,0,16,0.906322972819,-0.716617053315,0.00132763044113,0.0
11028,perfect41,perfect,108,108,108,3,0,19,0.907896005276,-0.702646009746,1.6622301704e-06,0.0
11029,perfect41,perfect,108,108,108,3,0,22,0.906100808931,-0.707525568174,0.00132648183627,0.0
11030,perfect41,perfect,108,108,108,3,0,25,0.906404262658,-0.710371768175,0.00132644196884,0.0
11031,perfect41,perfect,108,108,108,3,0,29,0.907174007806,-0.720684095199,0.0013263807783,0.0
11032,perfect41,perfect,108,108,108,3,0,32,0.914678442503,-0.685103675747,1.55652453149e-06,0.0
11033,perfect41,perfect,108,108,108,6,0,0,0.910818629746,-0.698153028795,0.00132953222109,0.0
11034,perfect41,perfect,108,108,108,6,0,3,0.914732393666,-0.687830722683,0.00132953222109,0.0
11035,perfect41,perfect,108,108,108,6,0,6,0.915169805509,-0.69410557258,0.00132793236667,0.0
11036,perfect41,perfect,108,108,108,6,0,9,0.917735004023,-0.688702735215,0.00132952765244,0.0
11037,perfect41,perfect,108,108,108,6,0,12,0.910133248501,-0.712207931243,2.31989651533e-06,0.0
11038,perfect41,perfect,108,108,108,6,0,16,0.913742532244,-0.69479122731,0.00132952767462,0.0
11039,perfect41,perfect,108,108,108,6,0,19,0.915151734034,-0.690291403248,3.15697851505e-06,0.0
11040,perfect41,perfect,108,108,108,6,0,22,0.922552213459,-0.664847216535,0.0013291245868,0.0
11041,perfect41,perfect,108,108,108,6,0,25,0.917472817297,-0.670336405727,1.50704117186e-07,0.0
11042,perfect41,perfect,108,108,108,6,0,29,0.916671204159,-0.673415661541,3.5640967373e-06,0.0
11043,perfect41,perfect,108,108,108,6,0,32,0.925603494781,-0.64923926495,2.37147796067e-06,0.0
11044,perfect41,perfect,108,108,108,9,0,0,0.918172145404,-0.677368446111,0.00132804142601,0.0
11045,perfect41,perfect,108,108,108,9,0,3,0.921047171661,-0.668280179307,0.00132946623726,0.0
11046,perfect41,perfect,108,108,108,9,0,6,0.922336345484,-0.659197436066,0.00132953222103,0.0
11047,perfect41,perfect,108,108,108,9,0,9,0.917285120079,-0.66911365905,0.00132912459125,0.0
11048,perfect41,perfect,108,108,108,9,0,12,0.923675801306,-0.647564797768,3.46302321841e-06,0.0
11049,perfect41,perfect,108,108,108,9,0,16,0.926797743032,-0.643788128745,3.65093296217e-06,0.0
11050,perfect41,perfect,108,108,108,9,0,19,0.926716841663,-0.642287903684,0.00132763048678,0.0
11051,perfect41,perfect,108,108,108,9,0,22,0.931397429763,-0.631090251454,3.06512542236e-06,0.0
11052,perfect41,perfect,108,108,108,9,0,25,0.925932883828,-0.63697454762,3.15640016479e-06,0.0
11053,perfect41,perfect,108,108,108,9,0,29,0.912496654195,-0.68103795562,0.00132597305542,0.0
11054,perfect41,perfect,108,108,108,9,0,32,0.927347358545,-0.639955293775,1.59999016303e-06,0.0
11055,perfect41,perfect,108,108,108,12,0,0,0.924776249302,-0.658906023569,0.00132906254743,0.0
11056,perfect41,perfect,108,108,108,12,0,3,0.931858867811,-0.630682160184,0.00132953222109,0.0
11057,perfect41,perfect,108,108,108,12,0,6,0.928360711175,-0.646609689263,0.00132953222106,0.0
11058,perfect41,perfect,108,108,108,12,0,9,0.933945161799,-0.640787968061,0.00132947077535,0.0
11059,perfect41,perfect,108,108,108,12,0,12,0.927110143513,-0.661534330361,0.00132643849711,0.0
11060,perfect41,perfect,108,108,108,12,0,16,0.933997585988,-0.636451728764,0.000193817666639,0.0
11061,perfect41,perfect,108,108,108,12,0,19,0.925343060982,-0.647455084054,3.574902665e-06,0.0
11062,perfect41,perfect,108,108,108,12,0,22,0.925603416245,-0.660041450302,2.14823863809e-06,0.0
11063,perfect41,perfect,108,108,108,12,0,25,0.927401752969,-0.656650411718,3.00340971071e-06,0.0
11064,perfect41,perfect,108,108,108,12,0,29,0.94075116405,-0.613058933239,3.67545563673e-06,0.0
11065,perfect41,perfect,108,108,108,12,0,32,0.940384816482,-0.607891185959,2.99881347932e-06,0.0
11066,perfect41,perfect,108,108,108,16,0,0,0.938124439594,-0.605032768336,0.00132953222109,0.0
11067,perfect41,perfect,108,108,108,16,0,3,0.943937289411,-0.609911151916,0.00132953222088,0.0
11068,perfect41,perfect,108,108,108,16,0,6,0.936851845632,-0.617152393224,0.00132953222073,0.0
11069,perfect41,perfect,108,108,108,16,0,9,0.949108913518,-0.604172702435,2.07088448878e-06,0.0
11070,perfect41,perfect,108,108,108,16,0,12,0.939481030569,-0.616774892593,0.00132953222105,0.0
11071,perfect41,perfect,108,108,108,16,0,16,0.94010720995,-0.605925250271,0.00132953222069,0.0
11072,perfect41,perfect,108,108,108,16,0,19,0.943239100197,-0.619372762186,0.00132793578411,0.0
11073,perfect41,perfect,108,108,108,16,0,22,0.958631284028,-0.559567996694,0.00132912467716,0.0
11074,perfect41,perfect,108,108,108,16,0,25,0.955803773398,-0.568157976533,6.60798566843e-06,0.0
11075,perfect41,perfect,108,108,108,16,0,29,0.945973174492,-0.599138349215,2.16549838008e-05,0.0
11076,perfect41,perfect,108,108,108,16,0,32,0.946714732632,-0.58902497533,0.00132607937408,0.0
11077,perfect41,perfect,108,108,108,19,0,0,0.951851161655,-0.581992606787,0.00132947077525,0.0
11078,perfect41,perfect,108,108,108,19,0,3,0.940971730842,-0.62437518436,3.57004100104e-06,0.0
11079,perfect41,perfect,108,108,108,19,0,6,0.962403684699,-0.538814532103,0.00132911942487,0.0
11080,perfect41,perfect,108,108,108,19,0,9,0.969902634082,-0.530165746719,0.00132952765222,0.0
11081,perfect41,perfect,108,108,108,19,0,12,0.952656681662,-0.57586112917,0.00132919124912,0.0
11082,perfect41,perfect,108,108,108,19,0,16,0.952272744226,-0.580682478007,0.00132797651777,0.0
11083,perfect41,perfect,108,108,108,19,0,19,0.960317773278,-0.549366248364,1.30156190314e-06,0.0
11084,perfect41,perfect,108,108,108,19,0,22,0.958571079731,-0.558551411896,1.97405813696e-06,0.0
11085,perfect41,perfect,108,108,108,19,0,25,0.971701450984,-0.506142510072,0.00132803345582,0.0
11086,perfect41,perfect,108,108,108,19,0,29,0.96515138716,-0.538320255873,0.00132787386912,0.0
11087,perfect41,perfect,108,108,108,19,0,32,0.953667277096,-0.578559595331,0.00132756320237,0.0
11088,perfect41,perfect,108,108,108,22,0,0,0.962046287772,-0.541876232272,0.00132911945119,0.0
11089,perfect41,perfect,108,108,108,22,0,3,0.954939116676,-0.582256157554,0.00132953222098,0.0
11090,perfect41,perfect,108,108,108,22,0,6,0.971912653266,-0.531834270725,0.00132953222073,0.0
11091,perfect41,perfect,108,108,108,22,0,9,0.970587692772,-0.511146498953,0.00132952765206,0.0
11092,perfect41,perfect,108,108,108,22,0,12,0.960808318293,-0.556152682392,0.00132902326921,0.0
11093,perfect41,perfect,108,108,108,22,0,16,0.979624344515,-0.499868691645,5.10355390171e-06,0.0
11094,perfect41,perfect,108,108,108,22,0,19,0.973691814444,-0.5124333381,0.00132762519575,0.0
11095,perfect41,perfect,108,108,108,22,0,22,0.980755727795,-0.496996638632,4.88706647506e-06,0.0
11096,perfect41,perfect,108,108,108,22,0,25,0.9674597003,-0.505010021002,2.27929291619e-06,0.0
11097,perfect41,perfect,108,108,108,22,0,29,0.97989889585,-0.487398460569,0.00132793577945,0.0
11098,perfect41,perfect,108,108,108,22,0,32,0.963822347647,-0.550769477201,0.00132793269995,0.0
11099,perfect41,perfect,108,108,108,25,0,0,0.979368151006,-0.494907462221,0.00132912399372,0.0
11100,perfect41,perfect,108,108,108,25,0,3,0.974051139502,-0.49725111661,0.00132752978916,0.0
11101,perfect41,perfect,108,108,108,25,0,6,0.980891911363,-0.518222645739,0.00132763036279,0.0
